batter,bowler,innings,overs,ballnumber,isWicketDelivery,batsman_run,team,avg_runs_per_ball
V Kohli,B Kumar,2,0,7,0,1,RCB,0.92303433
V Kohli,KK Ahmed,2,1,3,0,1,RCB,1.267676768
V Kohli,VR Aaron,1,0,3,0,1,RCB,1.294840295
V Kohli,R Ashwin,2,3,6,0,1,RCB,1.034958602
V Kohli,Mohammed Shami,2,4,1,0,1,RCB,1.146297948
V Kohli,I Sharma,1,2,4,0,1,RCB,1.081368821
V Kohli,CH Morris,1,3,1,0,1,RCB,1.145048815
V Kohli,I Sharma,1,4,2,0,1,RCB,1.081368821
V Kohli,K Rabada,1,5,3,0,1,RCB,1.228476821
V Kohli,K Rabada,1,5,5,0,1,RCB,1.228476821
V Kohli,Mohammad Nabi,2,3,3,0,1,RCB,1.006666667
V Kohli,Shakib Al Hasan,1,1,5,0,1,RCB,1.221978022
V Kohli,Shakib Al Hasan,1,3,4,0,1,RCB,1.221978022
V Kohli,Shakib Al Hasan,1,3,6,0,1,RCB,1.221978022
V Kohli,HV Patel,2,4,6,0,1,RCB,1.32885906
V Kohli,TA Boult,2,5,1,0,1,RCB,1.115420129
V Kohli,TA Boult,2,5,5,0,1,RCB,1.115420129
V Kohli,MJ McClenaghan,2,4,3,0,1,RCB,1.192982456
V Kohli,DL Chahar,2,2,5,0,1,RCB,1.20018797
V Kohli,JD Unadkat,2,3,4,0,1,RCB,1.203910615
V Kohli,LH Ferguson,2,4,2,0,1,RCB,1.271493213
V Kohli,JD Unadkat,2,2,1,0,1,RCB,1.203910615
V Kohli,SN Thakur,2,3,3,0,1,RCB,1.34501845
V Kohli,DT Christian,2,4,6,0,1,RCB,1.231958763
V Kohli,BA Stokes,2,5,1,0,1,RCB,1.416216216
V Kohli,Z Khan,2,2,1,0,1,RCB,1.031203566
V Kohli,S Kaushik,1,4,5,0,1,RCB,1.894736842
V Kohli,PV Tambe,1,5,2,0,1,RCB,1.375
V Kohli,DS Kulkarni,1,1,5,0,1,RCB,1.183908046
V Kohli,P Kumar,1,2,2,0,1,RCB,1.007308161
V Kohli,DS Kulkarni,1,3,3,0,1,RCB,1.183908046
V Kohli,DS Kulkarni,1,3,6,0,1,RCB,1.183908046
V Kohli,PV Tambe,1,4,3,0,1,RCB,1.375
V Kohli,PV Tambe,1,4,6,0,1,RCB,1.375
V Kohli,SB Jakati,1,5,2,0,1,RCB,1.412371134
V Kohli,SB Jakati,1,5,4,0,1,RCB,1.412371134
V Kohli,NLTC Perera,1,3,5,0,1,RCB,1.197802198
V Kohli,Ankit Sharma,1,4,2,0,1,RCB,1.02739726
V Kohli,Ankit Sharma,1,4,6,0,1,RCB,1.02739726
V Kohli,I Sharma,1,5,3,0,1,RCB,1.081368821
V Kohli,TG Southee,1,4,1,0,1,RCB,1.203761755
V Kohli,TG Southee,1,4,4,0,1,RCB,1.203761755
V Kohli,JJ Bumrah,1,5,1,0,1,RCB,1.032291667
V Kohli,JJ Bumrah,1,5,3,0,1,RCB,1.032291667
V Kohli,CH Morris,1,1,4,0,1,RCB,1.145048815
V Kohli,Z Khan,1,2,1,0,1,RCB,1.031203566
V Kohli,Z Khan,1,2,5,0,1,RCB,1.031203566
V Kohli,Mohammed Shami,1,3,5,0,1,RCB,1.146297948
V Kohli,Z Khan,1,4,1,0,1,RCB,1.031203566
V Kohli,Z Khan,1,4,3,0,1,RCB,1.031203566
V Kohli,CH Morris,1,5,1,0,1,RCB,1.145048815
V Kohli,CH Morris,1,5,5,0,1,RCB,1.145048815
V Kohli,B Kumar,1,1,6,0,1,RCB,0.92303433
V Kohli,Mustafizur Rahman,1,2,2,0,1,RCB,1.042492918
V Kohli,B Kumar,1,4,2,0,1,RCB,0.92303433
V Kohli,Mustafizur Rahman,1,5,6,0,1,RCB,1.042492918
V Kohli,JJ Bumrah,1,4,2,0,1,RCB,1.032291667
V Kohli,JJ Bumrah,1,4,6,0,1,RCB,1.032291667
V Kohli,J Suchith,1,5,2,0,1,RCB,1.333333333
V Kohli,A Nehra,2,3,1,0,1,RCB,1.1688771
V Kohli,A Nehra,2,3,4,0,1,RCB,1.1688771
V Kohli,IC Pandey,2,4,1,0,1,RCB,1.111524164
V Kohli,PP Chawla,2,4,3,0,1,RCB,1.210958904
V Kohli,DS Kulkarni,1,1,2,0,1,RCB,1.183908046
V Kohli,JP Faulkner,2,5,6,0,1,RCB,1.219895288
V Kohli,A Nehra,2,4,4,0,1,RCB,1.1688771
V Kohli,IK Pathan,2,5,3,0,1,RCB,1.077244259
V Kohli,JH Kallis,2,3,4,0,1,RCB,1.134579439
V Kohli,B Lee,2,4,6,0,1,RCB,1.067193676
V Kohli,R Ashwin,2,2,6,0,1,RCB,1.034958602
V Kohli,DE Bollinger,2,4,4,0,1,RCB,1.076696165
V Kohli,JA Morkel,2,5,1,0,1,RCB,1.282998944
V Kohli,JA Morkel,2,5,6,0,1,RCB,1.282998944
V Kohli,JA Morkel,2,5,4,0,1,RCB,1.282998944
V Kohli,I Sharma,2,5,1,0,1,RCB,1.081368821
V Kohli,S Gopal,1,1,3,0,2,RCB,1.315789474
V Kohli,CJ Dala,2,3,7,0,2,RCB,2.285714286
V Kohli,JD Unadkat,2,3,6,0,2,RCB,1.203910615
V Kohli,DT Christian,2,4,5,0,2,RCB,1.231958763
V Kohli,TG Southee,1,4,3,0,2,RCB,1.203761755
V Kohli,Z Khan,1,2,4,0,2,RCB,1.031203566
V Kohli,CH Morris,1,5,4,0,2,RCB,1.145048815
V Kohli,Mustafizur Rahman,1,2,1,0,2,RCB,1.042492918
V Kohli,M Morkel,2,3,5,0,2,RCB,1.055323591
V Kohli,A Singh,2,5,3,0,2,RCB,1.010869565
V Kohli,A Singh,2,5,5,0,2,RCB,1.010869565
V Kohli,JA Morkel,2,5,4,0,2,RCB,1.282998944
V Kohli,M Morkel,2,3,6,0,3,RCB,1.055323591
V Kohli,JA Morkel,2,3,2,0,3,RCB,1.282998944
V Kohli,JJ Bumrah,4,0,6,0,4,RCB,1.032291667
V Kohli,HV Patel,2,4,1,0,4,RCB,1.32885906
V Kohli,B Kumar,2,0,6,0,4,RCB,0.92303433
V Kohli,KK Ahmed,2,1,1,0,4,RCB,1.267676768
V Kohli,S Gopal,1,1,2,0,4,RCB,1.315789474
V Kohli,M Ashwin,2,5,4,0,4,RCB,1.414893617
V Kohli,M Ashwin,2,5,5,0,4,RCB,1.414893617
V Kohli,Rashid Khan,1,4,4,0,4,RCB,1.210526316
V Kohli,CJ Dala,2,3,2,0,4,RCB,2.285714286
V Kohli,CJ Dala,2,3,5,0,4,RCB,2.285714286
V Kohli,HV Patel,2,4,5,0,4,RCB,1.32885906
V Kohli,DL Chahar,2,2,1,0,4,RCB,1.20018797
V Kohli,DL Chahar,2,2,3,0,4,RCB,1.20018797
V Kohli,DL Chahar,2,2,4,0,4,RCB,1.20018797
V Kohli,SN Thakur,2,3,2,0,4,RCB,1.34501845
V Kohli,SN Thakur,2,3,6,0,4,RCB,1.34501845
V Kohli,S Kaushik,1,4,4,0,4,RCB,1.894736842
V Kohli,P Kumar,1,2,5,0,4,RCB,1.007308161
V Kohli,P Kumar,1,2,6,0,4,RCB,1.007308161
V Kohli,PV Tambe,1,4,1,0,4,RCB,1.375
V Kohli,PV Tambe,1,4,2,0,4,RCB,1.375
V Kohli,SB Jakati,1,5,1,0,4,RCB,1.412371134
V Kohli,I Sharma,1,5,7,0,4,RCB,1.081368821
V Kohli,JJ Bumrah,1,5,6,0,4,RCB,1.032291667
V Kohli,CH Morris,1,1,1,0,4,RCB,1.145048815
V Kohli,Mohammed Shami,1,3,2,0,4,RCB,1.146297948
V Kohli,Mohammed Shami,1,3,3,0,4,RCB,1.146297948
V Kohli,B Kumar,1,4,1,0,4,RCB,0.92303433
V Kohli,Mustafizur Rahman,1,5,3,0,4,RCB,1.042492918
V Kohli,JJ Bumrah,1,4,5,0,4,RCB,1.032291667
V Kohli,DJ Bravo,1,5,5,0,4,RCB,1.16872428
V Kohli,A Nehra,2,4,3,0,4,RCB,1.1688771
V Kohli,A Singh,2,5,4,0,4,RCB,1.010869565
V Kohli,A Singh,2,5,6,0,4,RCB,1.010869565
V Kohli,JH Kallis,2,3,6,0,4,RCB,1.134579439
V Kohli,DE Bollinger,2,4,3,0,4,RCB,1.076696165
V Kohli,KK Ahmed,2,1,2,0,6,RCB,1.267676768
V Kohli,VR Aaron,1,0,1,0,6,RCB,1.294840295
V Kohli,VR Aaron,1,0,2,0,6,RCB,1.294840295
V Kohli,S Gopal,1,1,1,0,6,RCB,1.315789474
V Kohli,CJ Dala,2,3,4,0,6,RCB,2.285714286
V Kohli,TA Boult,2,5,4,0,6,RCB,1.115420129
V Kohli,CH Morris,2,5,4,0,6,RCB,1.145048815
V Kohli,TA Boult,2,0,7,0,0,RCB,1.115420129
V Kohli,JJ Bumrah,2,1,6,0,0,RCB,1.032291667
V Kohli,TA Boult,2,2,3,0,0,RCB,1.115420129
V Kohli,M Jansen,2,3,2,0,0,RCB,1.166666667
V Kohli,TA Boult,2,2,4,0,1,RCB,1.115420129
V Kohli,M Jansen,2,3,6,0,1,RCB,1.166666667
V Kohli,KH Pandya,2,4,1,0,1,RCB,1.193029491
V Kohli,TA Boult,2,0,6,0,4,RCB,1.115420129
V Kohli,TA Boult,2,2,2,0,4,RCB,1.115420129
V Kohli,M Jansen,2,3,1,0,4,RCB,1.166666667
V Kohli,M Jansen,2,3,5,0,4,RCB,1.166666667
D Padikkal,Shivam Mavi,1,1,1,0,0,RR,1.273311897
D Padikkal,Shivam Mavi,1,1,2,0,0,RR,1.273311897
D Padikkal,LH Ferguson,1,3,2,0,0,RR,1.271493213
D Padikkal,Shivam Mavi,1,4,3,0,0,RR,1.273311897
D Padikkal,Shivam Mavi,1,4,4,0,0,RR,1.273311897
D Padikkal,LH Ferguson,1,5,1,1,0,RR,1.271493213
D Padikkal,DL Chahar,1,0,4,0,0,RR,1.20018797
D Padikkal,DL Chahar,1,0,5,0,0,RR,1.20018797
D Padikkal,DL Chahar,1,2,2,0,0,RR,1.20018797
D Padikkal,JR Hazlewood,1,3,1,0,0,RR,1.193146417
D Padikkal,JR Hazlewood,1,3,3,0,0,RR,1.193146417
D Padikkal,JR Hazlewood,1,5,5,0,0,RR,1.193146417
D Padikkal,JJ Bumrah,1,1,1,0,0,RR,1.032291667
D Padikkal,JJ Bumrah,1,1,2,0,0,RR,1.032291667
D Padikkal,JJ Bumrah,1,1,3,0,0,RR,1.032291667
D Padikkal,JJ Bumrah,1,1,4,1,0,RR,1.032291667
D Padikkal,Kartik Tyagi,2,1,1,0,0,RR,1.456521739
D Padikkal,C Sakariya,2,2,4,0,0,RR,1.034285714
D Padikkal,C Sakariya,2,2,5,0,0,RR,1.034285714
D Padikkal,Mustafizur Rahman,2,3,2,0,0,RR,1.042492918
D Padikkal,Mustafizur Rahman,2,3,4,0,0,RR,1.042492918
D Padikkal,Mustafizur Rahman,2,3,6,0,0,RR,1.042492918
D Padikkal,C Sakariya,2,4,3,0,0,RR,1.034285714
D Padikkal,C Sakariya,2,4,4,0,0,RR,1.034285714
D Padikkal,Mustafizur Rahman,2,5,1,0,0,RR,1.042492918
D Padikkal,Mustafizur Rahman,2,5,2,1,0,RR,1.042492918
D Padikkal,A Nortje,2,0,5,1,0,RR,1.17571885
D Padikkal,B Kumar,2,0,4,0,0,RR,0.92303433
D Padikkal,AK Markram,1,0,4,0,0,RR,0.894736842
D Padikkal,AK Markram,1,0,5,0,0,RR,0.894736842
D Padikkal,AK Markram,1,0,6,0,0,RR,0.894736842
D Padikkal,Mohammed Shami,1,1,2,0,0,RR,1.146297948
D Padikkal,Arshdeep Singh,1,2,3,0,0,RR,1.158469945
D Padikkal,Arshdeep Singh,1,2,4,0,0,RR,1.158469945
D Padikkal,Arshdeep Singh,1,2,5,0,0,RR,1.158469945
D Padikkal,Arshdeep Singh,1,2,6,0,0,RR,1.158469945
D Padikkal,Ravi Bishnoi,1,3,3,0,0,RR,1.057471264
D Padikkal,Ravi Bishnoi,1,3,5,0,0,RR,1.057471264
D Padikkal,Ravi Bishnoi,1,3,6,0,0,RR,1.057471264
D Padikkal,Arshdeep Singh,1,5,2,0,0,RR,1.158469945
D Padikkal,Arshdeep Singh,1,5,6,0,0,RR,1.158469945
D Padikkal,Arshdeep Singh,1,5,7,0,0,RR,1.158469945
D Padikkal,CV Varun,1,0,2,0,0,RR,1.119170984
D Padikkal,CV Varun,1,0,3,0,0,RR,1.119170984
D Padikkal,CV Varun,1,0,4,0,0,RR,1.119170984
D Padikkal,M Prasidh Krishna,1,1,1,0,0,RR,1.198924731
D Padikkal,RP Meredith,2,0,2,0,0,RR,1.204545455
D Padikkal,Mohammed Shami,2,1,5,0,0,RR,1.146297948
D Padikkal,Mohammed Shami,2,1,6,0,0,RR,1.146297948
D Padikkal,RP Meredith,2,2,3,1,0,RR,1.204545455
D Padikkal,I Sharma,1,0,2,0,0,RR,1.081368821
D Padikkal,I Sharma,1,0,3,0,0,RR,1.081368821
D Padikkal,I Sharma,1,0,5,0,0,RR,1.081368821
D Padikkal,K Rabada,1,1,1,0,0,RR,1.228476821
D Padikkal,K Rabada,1,1,3,0,0,RR,1.228476821
D Padikkal,I Sharma,1,2,2,0,0,RR,1.081368821
D Padikkal,DL Chahar,2,0,3,0,0,RR,1.20018797
D Padikkal,DL Chahar,2,0,5,0,0,RR,1.20018797
D Padikkal,DL Chahar,2,0,6,0,0,RR,1.20018797
D Padikkal,DL Chahar,2,0,7,0,0,RR,1.20018797
D Padikkal,DL Chahar,2,2,2,0,0,RR,1.20018797
D Padikkal,C Sakariya,2,1,1,0,0,RR,1.034285714
D Padikkal,C Sakariya,2,1,5,0,0,RR,1.034285714
D Padikkal,C Sakariya,2,1,6,0,0,RR,1.034285714
D Padikkal,S Gopal,2,2,3,0,0,RR,1.315789474
D Padikkal,S Gopal,2,2,5,0,0,RR,1.315789474
D Padikkal,Mustafizur Rahman,2,4,1,0,0,RR,1.042492918
D Padikkal,Mustafizur Rahman,2,4,2,0,0,RR,1.042492918
D Padikkal,Mustafizur Rahman,2,4,4,0,0,RR,1.042492918
D Padikkal,Mustafizur Rahman,2,4,5,0,0,RR,1.042492918
D Padikkal,C Sakariya,2,5,6,0,0,RR,1.034285714
D Padikkal,Harbhajan Singh,1,0,5,0,0,RR,1.134517766
D Padikkal,Harbhajan Singh,1,0,6,0,0,RR,1.134517766
D Padikkal,Harbhajan Singh,1,0,7,0,0,RR,1.134517766
D Padikkal,B Kumar,1,0,4,0,0,RR,0.92303433
D Padikkal,B Kumar,1,0,5,0,0,RR,0.92303433
D Padikkal,JO Holder,1,1,2,0,0,RR,1.345345345
D Padikkal,JO Holder,1,1,3,0,0,RR,1.345345345
D Padikkal,JO Holder,1,1,4,0,0,RR,1.345345345
D Padikkal,JO Holder,1,1,5,0,0,RR,1.345345345
D Padikkal,B Kumar,1,2,3,0,0,RR,0.92303433
D Padikkal,B Kumar,1,2,4,0,0,RR,0.92303433
D Padikkal,B Kumar,1,2,5,0,0,RR,0.92303433
D Padikkal,B Kumar,1,2,6,1,0,RR,0.92303433
D Padikkal,SM Curran,1,3,7,0,0,RR,1.213017751
D Padikkal,MJ Santner,1,4,3,0,0,RR,1.234567901
D Padikkal,SM Curran,1,5,5,0,0,RR,1.213017751
D Padikkal,SM Curran,1,3,1,0,0,RR,1.213017751
D Padikkal,SM Curran,1,3,4,0,0,RR,1.213017751
D Padikkal,SM Curran,1,3,5,0,0,RR,1.213017751
D Padikkal,SN Thakur,1,5,2,0,0,RR,1.34501845
D Padikkal,SN Thakur,1,5,3,0,0,RR,1.34501845
D Padikkal,SN Thakur,1,5,6,0,0,RR,1.34501845
D Padikkal,SN Thakur,1,5,7,0,0,RR,1.34501845
D Padikkal,Kartik Tyagi,2,4,2,0,0,RR,1.456521739
D Padikkal,Kartik Tyagi,2,4,3,0,0,RR,1.456521739
D Padikkal,JC Archer,2,3,1,0,0,RR,0.822535211
D Padikkal,TK Curran,2,5,2,0,0,RR,1.431818182
D Padikkal,TK Curran,2,5,4,0,0,RR,1.431818182
D Padikkal,K Rabada,1,4,2,0,0,RR,1.228476821
D Padikkal,K Rabada,1,4,4,0,0,RR,1.228476821
D Padikkal,A Nortje,1,5,6,0,0,RR,1.17571885
D Padikkal,Shakib Al Hasan,1,0,1,0,1,RR,1.221978022
D Padikkal,Shakib Al Hasan,1,0,3,0,1,RR,1.221978022
D Padikkal,Shivam Mavi,1,1,3,0,1,RR,1.273311897
D Padikkal,CV Varun,1,2,1,0,1,RR,1.119170984
D Padikkal,CV Varun,1,2,4,0,1,RR,1.119170984
D Padikkal,CV Varun,1,2,6,0,1,RR,1.119170984
D Padikkal,LH Ferguson,1,3,3,0,1,RR,1.271493213
D Padikkal,Shivam Mavi,1,4,5,0,1,RR,1.273311897
D Padikkal,Shivam Mavi,1,4,7,0,1,RR,1.273311897
D Padikkal,JR Hazlewood,1,1,3,0,1,RR,1.193146417
D Padikkal,DL Chahar,1,2,4,0,1,RR,1.20018797
D Padikkal,JR Hazlewood,1,3,4,0,1,RR,1.193146417
D Padikkal,SN Thakur,1,4,3,0,1,RR,1.34501845
D Padikkal,SN Thakur,1,4,6,0,1,RR,1.34501845
D Padikkal,JR Hazlewood,1,5,1,0,1,RR,1.193146417
D Padikkal,JR Hazlewood,1,5,6,0,1,RR,1.193146417
D Padikkal,Kartik Tyagi,2,1,3,0,1,RR,1.456521739
D Padikkal,C Sakariya,2,2,1,0,1,RR,1.034285714
D Padikkal,C Sakariya,2,2,6,0,1,RR,1.034285714
D Padikkal,C Sakariya,2,4,6,0,1,RR,1.034285714
D Padikkal,B Kumar,2,0,5,0,1,RR,0.92303433
D Padikkal,Mohammed Shami,1,1,3,0,1,RR,1.146297948
D Padikkal,Mohammed Shami,1,1,5,0,1,RR,1.146297948
D Padikkal,Mohammed Shami,1,4,6,0,1,RR,1.146297948
D Padikkal,Arshdeep Singh,1,5,3,0,1,RR,1.158469945
D Padikkal,M Prasidh Krishna,1,1,2,0,1,RR,1.198924731
D Padikkal,RP Meredith,2,0,3,0,1,RR,1.204545455
D Padikkal,I Sharma,1,0,6,0,1,RR,1.081368821
D Padikkal,K Rabada,1,1,4,0,1,RR,1.228476821
D Padikkal,I Sharma,1,2,5,0,1,RR,1.081368821
D Padikkal,SM Curran,2,1,3,0,1,RR,1.213017751
D Padikkal,DL Chahar,2,2,5,0,1,RR,1.20018797
D Padikkal,C Sakariya,2,1,2,0,1,RR,1.034285714
D Padikkal,S Gopal,2,2,6,0,1,RR,1.315789474
D Padikkal,CH Morris,2,3,3,0,1,RR,1.145048815
D Padikkal,CH Morris,2,3,5,0,1,RR,1.145048815
D Padikkal,C Sakariya,2,5,2,0,1,RR,1.034285714
D Padikkal,B Kumar,1,0,6,0,1,RR,0.92303433
D Padikkal,JO Holder,1,1,7,0,1,RR,1.345345345
D Padikkal,B Kumar,1,2,1,0,1,RR,0.92303433
D Padikkal,Sandeep Sharma,1,0,3,0,1,RR,1.084865629
D Padikkal,MJ Santner,1,4,4,0,1,RR,1.234567901
D Padikkal,SM Curran,1,5,2,0,1,RR,1.213017751
D Padikkal,SM Curran,1,5,6,0,1,RR,1.213017751
D Padikkal,SM Curran,1,3,2,0,1,RR,1.213017751
D Padikkal,SM Curran,1,3,6,0,1,RR,1.213017751
D Padikkal,DL Chahar,1,4,2,0,1,RR,1.20018797
D Padikkal,DL Chahar,1,4,6,0,1,RR,1.20018797
D Padikkal,S Gopal,2,3,4,0,1,RR,1.315789474
D Padikkal,Kartik Tyagi,2,4,6,0,1,RR,1.456521739
D Padikkal,S Gopal,2,2,5,0,1,RR,1.315789474
D Padikkal,JC Archer,2,3,3,0,1,RR,0.822535211
D Padikkal,S Gopal,2,4,1,0,1,RR,1.315789474
D Padikkal,S Gopal,2,4,5,0,1,RR,1.315789474
D Padikkal,TK Curran,2,5,6,0,1,RR,1.431818182
D Padikkal,K Rabada,1,4,5,0,1,RR,1.228476821
D Padikkal,CV Varun,1,2,3,0,2,RR,1.119170984
D Padikkal,LH Ferguson,1,3,6,0,2,RR,1.271493213
D Padikkal,Mustafizur Rahman,2,3,1,0,2,RR,1.042492918
D Padikkal,Arshdeep Singh,1,2,7,0,2,RR,1.158469945
D Padikkal,I Sharma,1,2,3,0,2,RR,1.081368821
D Padikkal,SM Curran,2,1,7,0,2,RR,1.213017751
D Padikkal,S Gopal,2,3,6,0,2,RR,1.315789474
D Padikkal,TK Curran,2,5,1,0,2,RR,1.431818182
D Padikkal,CV Varun,1,0,5,0,3,RR,1.119170984
D Padikkal,LH Ferguson,1,3,1,0,4,RR,1.271493213
D Padikkal,LH Ferguson,1,3,5,0,4,RR,1.271493213
D Padikkal,DL Chahar,1,0,6,0,4,RR,1.20018797
D Padikkal,DL Chahar,1,2,3,0,4,RR,1.20018797
D Padikkal,Kartik Tyagi,2,1,2,0,4,RR,1.456521739
D Padikkal,Mustafizur Rahman,2,3,3,0,4,RR,1.042492918
D Padikkal,Mustafizur Rahman,2,3,5,0,4,RR,1.042492918
D Padikkal,C Sakariya,2,4,5,0,4,RR,1.034285714
D Padikkal,Arshdeep Singh,1,2,2,0,4,RR,1.158469945
D Padikkal,Ravi Bishnoi,1,3,4,0,4,RR,1.057471264
D Padikkal,Ravi Bishnoi,1,3,7,0,4,RR,1.057471264
D Padikkal,Arshdeep Singh,1,5,5,0,4,RR,1.158469945
D Padikkal,I Sharma,1,0,4,0,4,RR,1.081368821
D Padikkal,K Rabada,1,1,2,0,4,RR,1.228476821
D Padikkal,I Sharma,1,2,4,0,4,RR,1.081368821
D Padikkal,DL Chahar,2,0,4,0,4,RR,1.20018797
D Padikkal,DL Chahar,2,2,3,0,4,RR,1.20018797
D Padikkal,DL Chahar,2,2,4,0,4,RR,1.20018797
D Padikkal,DL Chahar,2,2,7,0,4,RR,1.20018797
D Padikkal,C Sakariya,2,1,4,0,4,RR,1.034285714
D Padikkal,S Gopal,2,2,2,0,4,RR,1.315789474
D Padikkal,S Gopal,2,2,4,0,4,RR,1.315789474
D Padikkal,CH Morris,2,3,1,0,4,RR,1.145048815
D Padikkal,CH Morris,2,3,2,0,4,RR,1.145048815
D Padikkal,Mustafizur Rahman,2,4,3,0,4,RR,1.042492918
D Padikkal,JO Holder,1,1,1,0,4,RR,1.345345345
D Padikkal,JO Holder,1,1,6,0,4,RR,1.345345345
D Padikkal,MJ Santner,1,4,2,0,4,RR,1.234567901
D Padikkal,SM Curran,1,5,4,0,4,RR,1.213017751
D Padikkal,SN Thakur,1,5,1,0,4,RR,1.34501845
D Padikkal,Kartik Tyagi,2,4,4,0,4,RR,1.456521739
D Padikkal,Kartik Tyagi,2,4,5,0,4,RR,1.456521739
D Padikkal,JC Archer,2,3,2,0,4,RR,0.822535211
D Padikkal,TK Curran,2,5,3,0,4,RR,1.431818182
D Padikkal,TK Curran,2,5,5,0,4,RR,1.431818182
D Padikkal,K Rabada,1,4,3,0,4,RR,1.228476821
D Padikkal,A Nortje,1,5,5,0,4,RR,1.17571885
D Padikkal,JR Hazlewood,1,3,2,0,6,RR,1.193146417
D Padikkal,Arshdeep Singh,1,2,1,0,6,RR,1.158469945
D Padikkal,Arshdeep Singh,1,5,1,0,6,RR,1.158469945
D Padikkal,RP Meredith,2,2,2,0,6,RR,1.204545455
D Padikkal,SM Curran,2,1,2,0,6,RR,1.213017751
D Padikkal,SM Curran,2,1,6,0,6,RR,1.213017751
D Padikkal,Mustafizur Rahman,2,4,6,0,6,RR,1.042492918
D Padikkal,C Sakariya,2,5,7,0,6,RR,1.034285714
D Padikkal,Sandeep Sharma,1,2,3,0,0,RR,1.084865629
D Padikkal,Sandeep Sharma,1,2,4,0,0,RR,1.084865629
D Padikkal,Sandeep Sharma,1,2,5,0,0,RR,1.084865629
D Padikkal,Sandeep Sharma,1,2,6,0,0,RR,1.084865629
D Padikkal,JO Holder,1,3,3,1,0,RR,1.345345345
D Padikkal,TA Boult,1,0,3,0,0,RR,1.115420129
D Padikkal,JL Pattinson,1,3,6,0,0,RR,1.345794393
D Padikkal,JJ Bumrah,1,5,1,0,0,RR,1.032291667
D Padikkal,JJ Bumrah,1,5,2,0,0,RR,1.032291667
D Padikkal,DL Chahar,1,0,1,0,0,RR,1.20018797
D Padikkal,Monu Kumar,1,1,1,0,0,RR,0.625
D Padikkal,Monu Kumar,1,1,2,0,0,RR,0.625
D Padikkal,DL Chahar,1,2,1,0,0,RR,1.20018797
D Padikkal,DL Chahar,1,2,3,0,0,RR,1.20018797
D Padikkal,DL Chahar,1,2,6,0,0,RR,1.20018797
D Padikkal,SM Curran,1,3,2,0,0,RR,1.213017751
D Padikkal,PJ Cummins,1,2,1,0,0,RR,1.213808463
D Padikkal,PJ Cummins,1,2,4,0,0,RR,1.213808463
D Padikkal,PJ Cummins,1,2,5,0,0,RR,1.213808463
D Padikkal,PJ Cummins,1,2,6,0,0,RR,1.213808463
D Padikkal,PJ Cummins,1,4,1,0,0,RR,1.213808463
D Padikkal,PJ Cummins,1,4,3,0,0,RR,1.213808463
D Padikkal,PJ Cummins,1,4,4,0,0,RR,1.213808463
D Padikkal,B Kumar,1,0,1,0,0,RR,0.92303433
D Padikkal,B Kumar,1,0,2,0,0,RR,0.92303433
D Padikkal,B Kumar,1,0,3,0,0,RR,0.92303433
D Padikkal,B Kumar,1,0,4,0,0,RR,0.92303433
D Padikkal,Sandeep Sharma,1,1,2,0,0,RR,1.084865629
D Padikkal,B Kumar,1,2,1,0,0,RR,0.92303433
D Padikkal,B Kumar,1,2,2,0,0,RR,0.92303433
D Padikkal,T Natarajan,1,3,1,0,0,RR,1.268656716
D Padikkal,T Natarajan,1,3,4,0,0,RR,1.268656716
D Padikkal,T Natarajan,1,3,6,0,0,RR,1.268656716
D Padikkal,V Shankar,1,4,8,0,0,RR,1
D Padikkal,V Shankar,1,4,9,0,0,RR,1
D Padikkal,Sandeep Sharma,1,5,3,0,0,RR,1.084865629
D Padikkal,Sandeep Sharma,1,5,4,0,0,RR,1.084865629
D Padikkal,GJ Maxwell,1,0,2,0,0,RR,1.427027027
D Padikkal,GJ Maxwell,1,0,3,0,0,RR,1.427027027
D Padikkal,Arshdeep Singh,1,2,6,0,0,RR,1.158469945
D Padikkal,Arshdeep Singh,1,4,1,1,0,RR,1.158469945
D Padikkal,DL Chahar,1,0,1,0,0,RR,1.20018797
D Padikkal,DL Chahar,1,0,2,0,0,RR,1.20018797
D Padikkal,SM Curran,1,1,1,0,0,RR,1.213017751
D Padikkal,SM Curran,1,1,5,0,0,RR,1.213017751
D Padikkal,SM Curran,1,1,6,0,0,RR,1.213017751
D Padikkal,JC Archer,2,0,1,0,0,RR,0.822535211
D Padikkal,JC Archer,2,0,2,0,0,RR,0.822535211
D Padikkal,S Gopal,2,1,2,0,0,RR,1.315789474
D Padikkal,S Gopal,2,3,1,0,0,RR,1.315789474
D Padikkal,R Ashwin,2,2,3,0,0,RR,1.034958602
D Padikkal,R Ashwin,2,2,6,1,0,RR,1.034958602
D Padikkal,JD Unadkat,2,1,2,0,0,RR,1.203910615
D Padikkal,SS Cottrell,2,0,4,1,0,RR,1.043478261
D Padikkal,PJ Cummins,2,0,1,0,0,RR,1.213808463
D Padikkal,PJ Cummins,2,0,5,0,0,RR,1.213808463
D Padikkal,PJ Cummins,2,0,6,0,0,RR,1.213808463
D Padikkal,M Prasidh Krishna,2,1,4,0,0,RR,1.198924731
D Padikkal,TA Boult,1,0,4,0,1,RR,1.115420129
D Padikkal,TA Boult,1,2,1,0,1,RR,1.115420129
D Padikkal,RD Chahar,1,4,2,0,1,RR,1.23880597
D Padikkal,JJ Bumrah,1,5,4,0,1,RR,1.032291667
