batter,bowler,innings,overs,ballnumber,isWicketDelivery,team,batter_avg_wic_per_ball
LMP Simmons,Sandeep Sharma,2,0,1,0,RR,0.025
LMP Simmons,Sandeep Sharma,2,3,7,0,RR,0.025
JC Buttler,Sandeep Sharma,2,2,2,0,RR,0.02947845805
AT Rayudu,Sandeep Sharma,1,4,5,0,RR,0.03066666667
LMP Simmons,Sandeep Sharma,1,0,2,0,RR,0.025
LMP Simmons,Sandeep Sharma,1,0,3,0,RR,0.025
CH Gayle,Sandeep Sharma,2,0,4,0,RR,0.03565640194
V Kohli,Sandeep Sharma,1,1,3,0,RR,0.03296119086
GH Vihari,Sandeep Sharma,1,5,1,0,RR,0.04347826087
CL White,Sandeep Sharma,1,5,4,0,RR,0.05833333333
JC Buttler,Sandeep Sharma,2,0,7,0,RR,0.02947845805
JC Buttler,Sandeep Sharma,2,2,6,0,RR,0.02947845805
MP Stoinis,Sandeep Sharma,1,0,1,0,RR,0.04081632653
MP Stoinis,Sandeep Sharma,1,0,2,0,RR,0.04081632653
MP Stoinis,Sandeep Sharma,1,2,2,0,RR,0.04081632653
MP Stoinis,Sandeep Sharma,1,2,3,0,RR,0.04081632653
MP Stoinis,Sandeep Sharma,1,4,6,0,RR,0.04081632653
AM Rahane,Sandeep Sharma,2,0,1,0,RR,0.03592814371
C Munro,Sandeep Sharma,1,2,1,0,RR,0.04347826087
C Munro,Sandeep Sharma,1,2,3,0,RR,0.04347826087
C Munro,Sandeep Sharma,1,2,4,0,RR,0.04347826087
C Munro,Sandeep Sharma,1,2,6,0,RR,0.04347826087
DA Warner,Sandeep Sharma,1,0,1,0,RR,0.0295992714
DA Warner,Sandeep Sharma,1,0,2,0,RR,0.0295992714
DA Warner,Sandeep Sharma,1,0,3,0,RR,0.0295992714
DA Warner,Sandeep Sharma,1,0,6,0,RR,0.0295992714
DA Warner,Sandeep Sharma,2,0,1,0,RR,0.0295992714
DA Warner,Sandeep Sharma,2,0,6,0,RR,0.0295992714
DA Warner,Sandeep Sharma,2,2,2,0,RR,0.0295992714
DA Warner,Sandeep Sharma,2,2,3,0,RR,0.0295992714
DA Warner,Sandeep Sharma,1,0,1,0,RR,0.0295992714
DA Warner,Sandeep Sharma,1,0,2,0,RR,0.0295992714
DA Warner,Sandeep Sharma,1,0,3,0,RR,0.0295992714
DA Warner,Sandeep Sharma,1,0,1,0,RR,0.0295992714
DA Warner,Sandeep Sharma,1,0,2,0,RR,0.0295992714
DA Warner,Sandeep Sharma,1,0,3,0,RR,0.0295992714
DA Warner,Sandeep Sharma,1,0,4,0,RR,0.0295992714
DA Warner,Sandeep Sharma,1,0,5,0,RR,0.0295992714
DA Warner,Sandeep Sharma,1,0,6,0,RR,0.0295992714
AJ Finch,Sandeep Sharma,1,2,3,0,RR,0.04842615012
AJ Finch,Sandeep Sharma,2,0,1,0,RR,0.04842615012
AJ Finch,Sandeep Sharma,2,0,2,0,RR,0.04842615012
MP Stoinis,Sandeep Sharma,1,0,3,0,RR,0.04081632653
MP Stoinis,Sandeep Sharma,1,0,6,0,RR,0.04081632653
MP Stoinis,Sandeep Sharma,1,2,6,0,RR,0.04081632653
MP Stoinis,Sandeep Sharma,1,4,2,0,RR,0.04081632653
AM Rahane,Sandeep Sharma,2,0,2,0,RR,0.03592814371
DA Warner,Sandeep Sharma,1,0,4,0,RR,0.0295992714
DA Warner,Sandeep Sharma,1,2,5,0,RR,0.0295992714
DA Warner,Sandeep Sharma,2,0,2,0,RR,0.0295992714
DA Warner,Sandeep Sharma,2,0,5,0,RR,0.0295992714
DA Warner,Sandeep Sharma,2,0,1,0,RR,0.0295992714
AJ Finch,Sandeep Sharma,1,0,2,0,RR,0.04842615012
AJ Finch,Sandeep Sharma,1,2,4,0,RR,0.04842615012
AJ Finch,Sandeep Sharma,1,2,6,0,RR,0.04842615012
AJ Finch,Sandeep Sharma,1,4,1,0,RR,0.04842615012
AJ Finch,Sandeep Sharma,2,0,5,0,RR,0.04842615012
DA Warner,Sandeep Sharma,2,2,5,0,RR,0.0295992714
AJ Finch,Sandeep Sharma,2,0,4,0,RR,0.04842615012
DA Warner,Sandeep Sharma,1,0,4,0,RR,0.0295992714
MP Stoinis,Sandeep Sharma,1,2,4,0,RR,0.04081632653
MP Stoinis,Sandeep Sharma,1,2,5,0,RR,0.04081632653
C Munro,Sandeep Sharma,1,2,2,0,RR,0.04347826087
C Munro,Sandeep Sharma,1,2,5,0,RR,0.04347826087
DA Warner,Sandeep Sharma,2,0,4,0,RR,0.0295992714
DA Warner,Sandeep Sharma,2,2,6,0,RR,0.0295992714
AJ Finch,Sandeep Sharma,1,0,1,0,RR,0.04842615012
AJ Finch,Sandeep Sharma,1,2,2,0,RR,0.04842615012
DA Warner,Sandeep Sharma,2,2,1,0,RR,0.0295992714
DA Warner,Sandeep Sharma,2,2,4,0,RR,0.0295992714
AJ Finch,Sandeep Sharma,2,0,3,0,RR,0.04842615012
Q de Kock,Sandeep Sharma,1,4,4,1,RR,0.03507404521
Ishan Kishan,Sandeep Sharma,1,4,5,0,RR,0.02116402116
Ishan Kishan,Sandeep Sharma,1,4,6,0,RR,0.02116402116
E Lewis,Sandeep Sharma,2,0,5,0,RR,0.04362416107
E Lewis,Sandeep Sharma,2,0,6,0,RR,0.04362416107
E Lewis,Sandeep Sharma,2,0,7,0,RR,0.04362416107
E Lewis,Sandeep Sharma,2,2,2,0,RR,0.04362416107
E Lewis,Sandeep Sharma,2,2,3,0,RR,0.04362416107
E Lewis,Sandeep Sharma,2,2,4,0,RR,0.04362416107
E Lewis,Sandeep Sharma,2,2,5,1,RR,0.04362416107
Ishan Kishan,Sandeep Sharma,2,2,6,0,RR,0.02116402116
RG Sharma,Sandeep Sharma,2,4,2,0,RR,0.03851540616
RG Sharma,Sandeep Sharma,2,4,3,0,RR,0.03851540616
RG Sharma,Sandeep Sharma,2,4,4,0,RR,0.03851540616
RG Sharma,Sandeep Sharma,2,4,6,0,RR,0.03851540616
Q de Kock,Sandeep Sharma,1,3,1,0,RR,0.03507404521
Q de Kock,Sandeep Sharma,1,3,5,0,RR,0.03507404521
RG Sharma,Sandeep Sharma,2,4,5,0,RR,0.03851540616
Q de Kock,Sandeep Sharma,1,4,1,0,RR,0.03507404521
E Lewis,Sandeep Sharma,2,2,1,0,RR,0.04362416107
Q de Kock,Sandeep Sharma,1,4,2,0,RR,0.03507404521
Q de Kock,Sandeep Sharma,1,4,3,0,RR,0.03507404521
SR Watson,Sandeep Sharma,2,5,1,0,RR,0.03173374613
AJ Finch,Sandeep Sharma,2,2,3,0,RR,0.04842615012
AJ Finch,Sandeep Sharma,2,2,1,0,RR,0.04842615012
F du Plessis,Sandeep Sharma,2,2,1,0,RR,0.02953586498
DR Smith,Sandeep Sharma,2,4,1,0,RR,0.02691924227
DR Smith,Sandeep Sharma,2,4,2,0,RR,0.02691924227
DR Smith,Sandeep Sharma,2,4,5,0,RR,0.02691924227
DR Smith,Sandeep Sharma,2,4,7,1,RR,0.02691924227
BB McCullum,Sandeep Sharma,2,0,6,0,RR,0.04538341158
BB McCullum,Sandeep Sharma,2,0,7,0,RR,0.04538341158
BB McCullum,Sandeep Sharma,2,2,6,0,RR,0.04538341158
SR Watson,Sandeep Sharma,2,5,2,0,RR,0.03173374613
SR Watson,Sandeep Sharma,2,5,6,0,RR,0.03173374613
AJ Finch,Sandeep Sharma,2,2,4,0,RR,0.04842615012
AJ Finch,Sandeep Sharma,2,2,2,0,RR,0.04842615012
AJ Finch,Sandeep Sharma,2,2,6,0,RR,0.04842615012
F du Plessis,Sandeep Sharma,2,2,2,0,RR,0.02953586498
BB McCullum,Sandeep Sharma,2,5,1,0,RR,0.04538341158
BB McCullum,Sandeep Sharma,2,5,5,0,RR,0.04538341158
BB McCullum,Sandeep Sharma,2,5,4,0,RR,0.04538341158
SR Watson,Sandeep Sharma,2,5,5,0,RR,0.03173374613
SR Watson,Sandeep Sharma,2,5,4,0,RR,0.03173374613
DPMD Jayawardene,Sandeep Sharma,2,5,6,0,RR,0.04414587332
DPMD Jayawardene,Sandeep Sharma,2,5,5,0,RR,0.04414587332
S Dhawan,Sandeep Sharma,2,0,3,1,RR,0.03237951807
MP Stoinis,Sandeep Sharma,2,0,5,0,RR,0.04081632653
MP Stoinis,Sandeep Sharma,2,0,6,0,RR,0.04081632653
MP Stoinis,Sandeep Sharma,2,0,7,0,RR,0.04081632653
SO Hetmyer,Sandeep Sharma,2,2,7,0,RR,0.03773584906
SO Hetmyer,Sandeep Sharma,2,4,6,0,RR,0.03773584906
SV Samson,Sandeep Sharma,1,4,1,0,RR,0.03793103448
RA Tripathi,Sandeep Sharma,2,2,1,0,RR,0.0406360424
RA Tripathi,Sandeep Sharma,2,2,2,1,RR,0.0406360424
SV Samson,Sandeep Sharma,2,2,3,0,RR,0.03793103448
SV Samson,Sandeep Sharma,2,2,4,0,RR,0.03793103448
SV Samson,Sandeep Sharma,2,2,5,0,RR,0.03793103448
SV Samson,Sandeep Sharma,2,4,1,0,RR,0.03793103448
SV Samson,Sandeep Sharma,2,4,4,0,RR,0.03793103448
RA Tripathi,Sandeep Sharma,2,2,1,0,RR,0.0406360424
MA Agarwal,Sandeep Sharma,1,0,2,0,RR,0.04861111111
MA Agarwal,Sandeep Sharma,1,0,3,0,RR,0.04861111111
MA Agarwal,Sandeep Sharma,1,0,4,0,RR,0.04861111111
MA Agarwal,Sandeep Sharma,1,0,5,1,RR,0.04861111111
SPD Smith,Sandeep Sharma,1,0,6,0,RR,0.02771362587
SPD Smith,Sandeep Sharma,1,2,6,0,RR,0.02771362587
UT Khawaja,Sandeep Sharma,2,4,1,0,RR,0.03797468354
UT Khawaja,Sandeep Sharma,2,4,2,0,RR,0.03797468354
SR Watson,Sandeep Sharma,1,0,2,0,RR,0.03173374613
SR Watson,Sandeep Sharma,1,0,5,0,RR,0.03173374613
SR Watson,Sandeep Sharma,1,2,5,0,RR,0.03173374613
SR Watson,Sandeep Sharma,1,2,6,0,RR,0.03173374613
SR Watson,Sandeep Sharma,1,2,7,0,RR,0.03173374613
SR Watson,Sandeep Sharma,1,4,2,0,RR,0.03173374613
SR Watson,Sandeep Sharma,1,4,3,0,RR,0.03173374613
SR Watson,Sandeep Sharma,1,4,4,0,RR,0.03173374613
SR Watson,Sandeep Sharma,1,4,5,0,RR,0.03173374613
SR Watson,Sandeep Sharma,1,4,6,0,RR,0.03173374613
SO Hetmyer,Sandeep Sharma,2,2,3,0,RR,0.03773584906
SO Hetmyer,Sandeep Sharma,2,4,1,0,RR,0.03773584906
SV Samson,Sandeep Sharma,1,4,2,0,RR,0.03793103448
SV Samson,Sandeep Sharma,1,4,6,0,RR,0.03793103448
SV Samson,Sandeep Sharma,2,2,6,0,RR,0.03793103448
SV Samson,Sandeep Sharma,2,4,2,0,RR,0.03793103448
SV Samson,Sandeep Sharma,2,4,5,0,RR,0.03793103448
RA Tripathi,Sandeep Sharma,2,2,2,0,RR,0.0406360424
RA Tripathi,Sandeep Sharma,2,2,5,0,RR,0.0406360424
SPD Smith,Sandeep Sharma,1,2,1,0,RR,0.02771362587
SPD Smith,Sandeep Sharma,1,2,3,0,RR,0.02771362587
SPD Smith,Sandeep Sharma,1,4,2,0,RR,0.02771362587
SPD Smith,Sandeep Sharma,1,4,6,0,RR,0.02771362587
UT Khawaja,Sandeep Sharma,2,0,2,0,RR,0.03797468354
UT Khawaja,Sandeep Sharma,2,2,1,0,RR,0.03797468354
UT Khawaja,Sandeep Sharma,2,2,6,0,RR,0.03797468354
UT Khawaja,Sandeep Sharma,2,4,3,0,RR,0.03797468354
SR Watson,Sandeep Sharma,1,0,6,0,RR,0.03173374613
SR Watson,Sandeep Sharma,1,4,7,0,RR,0.03173374613
MP Stoinis,Sandeep Sharma,2,0,4,0,RR,0.04081632653
SO Hetmyer,Sandeep Sharma,2,4,5,0,RR,0.03773584906
RA Tripathi,Sandeep Sharma,2,2,4,0,RR,0.0406360424
SPD Smith,Sandeep Sharma,1,4,4,0,RR,0.02771362587
SPD Smith,Sandeep Sharma,1,4,5,0,RR,0.02771362587
SR Watson,Sandeep Sharma,2,0,2,0,RR,0.03173374613
SR Watson,Sandeep Sharma,2,0,4,0,RR,0.03173374613
SR Watson,Sandeep Sharma,2,0,5,0,RR,0.03173374613
RG Sharma,Sandeep Sharma,1,2,1,0,RR,0.03851540616
PA Patel,Sandeep Sharma,1,0,4,0,RR,0.04662576687
PA Patel,Sandeep Sharma,1,0,5,0,RR,0.04662576687
PA Patel,Sandeep Sharma,1,2,1,0,RR,0.04662576687
PA Patel,Sandeep Sharma,1,2,2,0,RR,0.04662576687
PA Patel,Sandeep Sharma,1,2,3,0,RR,0.04662576687
PA Patel,Sandeep Sharma,1,2,5,0,RR,0.04662576687
PA Patel,Sandeep Sharma,1,2,6,0,RR,0.04662576687
PA Patel,Sandeep Sharma,1,4,2,0,RR,0.04662576687
PA Patel,Sandeep Sharma,1,4,3,0,RR,0.04662576687
AJ Finch,Sandeep Sharma,2,4,1,0,RR,0.04842615012
AJ Finch,Sandeep Sharma,2,4,2,0,RR,0.04842615012
AJ Finch,Sandeep Sharma,2,4,3,0,RR,0.04842615012
CM Gautam,Sandeep Sharma,2,2,1,0,RR,0.078125
CM Gautam,Sandeep Sharma,2,2,3,0,RR,0.078125
CM Gautam,Sandeep Sharma,2,2,4,0,RR,0.078125
AP Tare,Sandeep Sharma,2,3,5,1,RR,0.06074766355
RG Sharma,Sandeep Sharma,2,3,6,0,RR,0.03851540616
RG Sharma,Sandeep Sharma,2,5,4,0,RR,0.03851540616
SR Watson,Sandeep Sharma,2,0,6,0,RR,0.03173374613
RG Sharma,Sandeep Sharma,1,2,2,0,RR,0.03851540616
PA Patel,Sandeep Sharma,1,0,6,0,RR,0.04662576687
PA Patel,Sandeep Sharma,1,4,4,0,RR,0.04662576687
CM Gautam,Sandeep Sharma,2,2,5,0,RR,0.078125
AP Tare,Sandeep Sharma,2,3,2,0,RR,0.06074766355
RG Sharma,Sandeep Sharma,2,5,6,0,RR,0.03851540616
SR Watson,Sandeep Sharma,2,0,1,0,RR,0.03173374613
PA Patel,Sandeep Sharma,1,2,4,0,RR,0.04662576687
SR Watson,Sandeep Sharma,2,0,3,0,RR,0.03173374613
CM Gautam,Sandeep Sharma,2,2,2,0,RR,0.078125
RG Sharma,Sandeep Sharma,2,5,5,0,RR,0.03851540616
SR Watson,Sandeep Sharma,2,2,5,0,RR,0.03173374613
SR Watson,Sandeep Sharma,2,2,6,0,RR,0.03173374613
AP Tare,Sandeep Sharma,2,3,4,0,RR,0.06074766355
RV Uthappa,Sandeep Sharma,1,0,4,0,RR,0.03830288745
RV Uthappa,Sandeep Sharma,1,0,5,0,RR,0.03830288745
SV Samson,Sandeep Sharma,1,4,6,0,RR,0.03793103448
RV Uthappa,Sandeep Sharma,1,0,1,0,RR,0.03830288745
RV Uthappa,Sandeep Sharma,1,0,6,0,RR,0.03830288745
RV Uthappa,Sandeep Sharma,1,2,4,0,RR,0.03830288745
SV Samson,Sandeep Sharma,1,4,1,0,RR,0.03793103448
JC Buttler,Sandeep Sharma,2,0,6,0,RR,0.02947845805
RV Uthappa,Sandeep Sharma,1,2,6,0,RR,0.03830288745
SV Samson,Sandeep Sharma,1,4,4,0,RR,0.03793103448
SV Samson,Sandeep Sharma,1,4,5,0,RR,0.03793103448
RV Uthappa,Sandeep Sharma,1,2,3,0,RR,0.03830288745
CH Gayle,Sandeep Sharma,1,1,6,0,RR,0.03565640194
CH Gayle,Sandeep Sharma,1,3,4,0,RR,0.03565640194
BR Dunk,Sandeep Sharma,2,0,2,0,RR,0.08333333333
BR Dunk,Sandeep Sharma,2,0,5,1,RR,0.08333333333
AT Rayudu,Sandeep Sharma,2,0,6,0,RR,0.03066666667
AT Rayudu,Sandeep Sharma,2,2,6,1,RR,0.03066666667
RG Sharma,Sandeep Sharma,2,2,7,0,RR,0.03851540616
BR Dunk,Sandeep Sharma,2,0,3,0,RR,0.08333333333
BR Dunk,Sandeep Sharma,2,0,1,0,RR,0.08333333333
S Dhawan,Sandeep Sharma,1,2,3,0,RR,0.03237951807
S Dhawan,Sandeep Sharma,1,2,4,0,RR,0.03237951807
S Dhawan,Sandeep Sharma,2,0,2,0,RR,0.03237951807
S Dhawan,Sandeep Sharma,2,0,3,0,RR,0.03237951807
S Dhawan,Sandeep Sharma,1,0,6,0,RR,0.03237951807
S Dhawan,Sandeep Sharma,1,2,1,0,RR,0.03237951807
S Dhawan,Sandeep Sharma,1,2,2,0,RR,0.03237951807
S Dhawan,Sandeep Sharma,1,2,5,0,RR,0.03237951807
S Dhawan,Sandeep Sharma,1,0,5,0,RR,0.03237951807
S Dhawan,Sandeep Sharma,1,2,6,0,RR,0.03237951807
S Dhawan,Sandeep Sharma,2,0,3,0,RR,0.03237951807
S Dhawan,Sandeep Sharma,2,0,6,0,RR,0.03237951807
S Dhawan,Sandeep Sharma,2,0,5,0,RR,0.03237951807
S Dhawan,Sandeep Sharma,1,2,6,0,RR,0.03237951807
S Dhawan,Sandeep Sharma,1,2,1,0,RR,0.03237951807
S Dhawan,Sandeep Sharma,1,0,5,0,RR,0.03237951807
S Dhawan,Sandeep Sharma,1,2,2,0,RR,0.03237951807
S Dhawan,Sandeep Sharma,2,0,4,0,RR,0.03237951807
S Dhawan,Sandeep Sharma,1,2,3,0,RR,0.03237951807
S Dhawan,Sandeep Sharma,1,2,4,0,RR,0.03237951807
SP Narine,Sandeep Sharma,2,0,1,0,RR,0.085
SP Narine,Sandeep Sharma,2,0,2,0,RR,0.085
SP Narine,Sandeep Sharma,2,0,4,0,RR,0.085
SP Narine,Sandeep Sharma,2,0,5,0,RR,0.085
SP Narine,Sandeep Sharma,2,0,6,0,RR,0.085
SP Narine,Sandeep Sharma,2,0,7,0,RR,0.085
RV Uthappa,Sandeep Sharma,1,0,1,0,RR,0.03830288745
RV Uthappa,Sandeep Sharma,2,0,2,0,RR,0.03830288745
RV Uthappa,Sandeep Sharma,2,2,3,0,RR,0.03830288745
RV Uthappa,Sandeep Sharma,2,0,1,0,RR,0.03830288745
RV Uthappa,Sandeep Sharma,2,0,2,0,RR,0.03830288745
MK Pandey,Sandeep Sharma,2,4,1,0,RR,0.03024193548
MK Pandey,Sandeep Sharma,2,4,5,0,RR,0.03024193548
RV Uthappa,Sandeep Sharma,2,0,2,0,RR,0.03830288745
RV Uthappa,Sandeep Sharma,2,0,3,0,RR,0.03830288745
RV Uthappa,Sandeep Sharma,2,2,1,0,RR,0.03830288745
RV Uthappa,Sandeep Sharma,2,2,2,1,RR,0.03830288745
MK Pandey,Sandeep Sharma,2,4,3,1,RR,0.03024193548
SA Yadav,Sandeep Sharma,2,4,4,0,RR,0.02621722846
SA Yadav,Sandeep Sharma,2,4,5,0,RR,0.02621722846
RV Uthappa,Sandeep Sharma,2,0,1,0,RR,0.03830288745
RV Uthappa,Sandeep Sharma,2,0,2,0,RR,0.03830288745
RV Uthappa,Sandeep Sharma,2,0,5,0,RR,0.03830288745
RV Uthappa,Sandeep Sharma,2,0,6,0,RR,0.03830288745
RV Uthappa,Sandeep Sharma,2,2,2,0,RR,0.03830288745
RV Uthappa,Sandeep Sharma,2,2,4,0,RR,0.03830288745
RV Uthappa,Sandeep Sharma,2,2,6,0,RR,0.03830288745
SP Narine,Sandeep Sharma,2,2,2,0,RR,0.085
RV Uthappa,Sandeep Sharma,1,0,2,0,RR,0.03830288745
RV Uthappa,Sandeep Sharma,2,0,3,0,RR,0.03830288745
RV Uthappa,Sandeep Sharma,2,0,5,0,RR,0.03830288745
RV Uthappa,Sandeep Sharma,2,0,3,0,RR,0.03830288745
RV Uthappa,Sandeep Sharma,2,2,5,0,RR,0.03830288745
MK Pandey,Sandeep Sharma,2,4,2,0,RR,0.03024193548
RV Uthappa,Sandeep Sharma,2,0,4,0,RR,0.03830288745
RV Uthappa,Sandeep Sharma,2,0,3,0,RR,0.03830288745
RV Uthappa,Sandeep Sharma,2,2,4,0,RR,0.03830288745
RV Uthappa,Sandeep Sharma,2,2,5,0,RR,0.03830288745
RV Uthappa,Sandeep Sharma,2,0,1,0,RR,0.03830288745
MK Pandey,Sandeep Sharma,2,2,3,0,RR,0.03024193548
SP Narine,Sandeep Sharma,2,0,3,0,RR,0.085
RV Uthappa,Sandeep Sharma,2,0,1,0,RR,0.03830288745
RV Uthappa,Sandeep Sharma,2,2,2,0,RR,0.03830288745
RV Uthappa,Sandeep Sharma,2,2,6,0,RR,0.03830288745
RV Uthappa,Sandeep Sharma,2,2,4,0,RR,0.03830288745
MK Pandey,Sandeep Sharma,2,4,4,0,RR,0.03024193548
MK Pandey,Sandeep Sharma,2,4,6,0,RR,0.03024193548
MK Pandey,Sandeep Sharma,2,4,7,0,RR,0.03024193548
RV Uthappa,Sandeep Sharma,2,0,6,0,RR,0.03830288745
MK Pandey,Sandeep Sharma,2,4,1,0,RR,0.03024193548
MK Pandey,Sandeep Sharma,2,4,2,0,RR,0.03024193548
SA Yadav,Sandeep Sharma,2,4,6,0,RR,0.02621722846
RV Uthappa,Sandeep Sharma,2,2,1,0,RR,0.03830288745
RV Uthappa,Sandeep Sharma,2,2,3,0,RR,0.03830288745
RV Uthappa,Sandeep Sharma,2,2,5,0,RR,0.03830288745
SP Narine,Sandeep Sharma,2,2,1,0,RR,0.085
DA Warner,Sandeep Sharma,1,2,1,0,RR,0.0295992714
DA Warner,Sandeep Sharma,1,2,2,0,RR,0.0295992714
DA Warner,Sandeep Sharma,1,2,3,0,RR,0.0295992714
DA Warner,Sandeep Sharma,1,2,5,0,RR,0.0295992714
DA Warner,Sandeep Sharma,1,4,2,0,RR,0.0295992714
DA Warner,Sandeep Sharma,1,4,5,0,RR,0.0295992714
DA Warner,Sandeep Sharma,1,2,6,0,RR,0.0295992714
DA Warner,Sandeep Sharma,1,2,4,0,RR,0.0295992714
DA Warner,Sandeep Sharma,1,4,1,0,RR,0.0295992714
DA Warner,Sandeep Sharma,1,4,3,0,RR,0.0295992714
DA Warner,Sandeep Sharma,1,4,4,0,RR,0.0295992714
DA Warner,Sandeep Sharma,1,4,6,0,RR,0.0295992714
B Sai Sudharsan,Sandeep Sharma,1,4,1,0,RR,0.03703703704
B Sai Sudharsan,Sandeep Sharma,1,4,2,0,RR,0.03703703704
B Sai Sudharsan,Sandeep Sharma,1,4,3,0,RR,0.03703703704
B Sai Sudharsan,Sandeep Sharma,1,4,4,0,RR,0.03703703704
B Sai Sudharsan,Sandeep Sharma,1,4,6,0,RR,0.03703703704
B Sai Sudharsan,Sandeep Sharma,1,4,5,0,RR,0.03703703704
MK Pandey,Sandeep Sharma,2,0,1,0,RR,0.03024193548
MK Pandey,Sandeep Sharma,2,0,2,0,RR,0.03024193548
MK Pandey,Sandeep Sharma,2,0,3,0,RR,0.03024193548
MK Pandey,Sandeep Sharma,2,0,4,0,RR,0.03024193548
MK Pandey,Sandeep Sharma,2,0,5,0,RR,0.03024193548
MK Pandey,Sandeep Sharma,2,2,2,0,RR,0.03024193548
MK Pandey,Sandeep Sharma,2,2,3,0,RR,0.03024193548
MK Pandey,Sandeep Sharma,2,2,4,1,RR,0.03024193548
G Gambhir,Sandeep Sharma,2,2,5,0,RR,0.03444730077
G Gambhir,Sandeep Sharma,2,2,6,0,RR,0.03444730077
G Gambhir,Sandeep Sharma,2,4,1,1,RR,0.03444730077
CA Lynn,Sandeep Sharma,2,4,2,0,RR,0.03074141049
CA Lynn,Sandeep Sharma,2,4,3,0,RR,0.03074141049
CA Lynn,Sandeep Sharma,2,4,4,0,RR,0.03074141049
CA Lynn,Sandeep Sharma,2,4,5,0,RR,0.03074141049
CA Lynn,Sandeep Sharma,2,4,6,0,RR,0.03074141049
MK Pandey,Sandeep Sharma,2,0,6,0,RR,0.03024193548
MK Pandey,Sandeep Sharma,2,2,1,0,RR,0.03024193548
MK Pandey,Sandeep Sharma,2,0,7,0,RR,0.03024193548
MA Agarwal,Sandeep Sharma,2,2,8,0,RR,0.04861111111
MA Agarwal,Sandeep Sharma,2,2,9,0,RR,0.04861111111
MA Agarwal,Sandeep Sharma,2,4,3,0,RR,0.04861111111
AB de Villiers,Sandeep Sharma,1,3,4,0,RR,0.03492063492
G Gambhir,Sandeep Sharma,2,2,5,0,RR,0.03444730077
G Gambhir,Sandeep Sharma,2,2,6,0,RR,0.03444730077
G Gambhir,Sandeep Sharma,2,4,3,0,RR,0.03444730077
G Gambhir,Sandeep Sharma,2,2,4,0,RR,0.03444730077
KL Rahul,Sandeep Sharma,1,1,2,0,RR,0.02218821729
DJ Hooda,Sandeep Sharma,1,3,6,0,RR,0.01123595506
RG Sharma,Sandeep Sharma,1,0,1,0,RR,0.03851540616
RG Sharma,Sandeep Sharma,1,0,2,0,RR,0.03851540616
RG Sharma,Sandeep Sharma,1,0,3,0,RR,0.03851540616
RG Sharma,Sandeep Sharma,1,0,5,1,RR,0.03851540616
SA Yadav,Sandeep Sharma,1,0,6,0,RR,0.02621722846
SA Yadav,Sandeep Sharma,1,3,2,0,RR,0.02621722846
SA Yadav,Sandeep Sharma,1,3,6,0,RR,0.02621722846
RG Sharma,Sandeep Sharma,1,0,1,0,RR,0.03851540616
RG Sharma,Sandeep Sharma,1,2,3,1,RR,0.03851540616
SA Yadav,Sandeep Sharma,1,2,5,0,RR,0.02621722846
SA Yadav,Sandeep Sharma,1,2,6,0,RR,0.02621722846
RG Sharma,Sandeep Sharma,1,1,1,0,RR,0.03851540616
RG Sharma,Sandeep Sharma,1,1,5,0,RR,0.03851540616
SA Yadav,Sandeep Sharma,1,4,2,0,RR,0.02621722846
SA Yadav,Sandeep Sharma,1,4,3,0,RR,0.02621722846
SA Yadav,Sandeep Sharma,1,4,4,0,RR,0.02621722846
SA Yadav,Sandeep Sharma,1,4,6,1,RR,0.02621722846
SV Samson,Sandeep Sharma,2,0,4,0,RR,0.03793103448
SV Samson,Sandeep Sharma,2,0,5,0,RR,0.03793103448
SS Iyer,Sandeep Sharma,2,2,1,1,RR,0.03094059406
SV Samson,Sandeep Sharma,2,2,2,0,RR,0.03793103448
SV Samson,Sandeep Sharma,2,2,3,0,RR,0.03793103448
SV Samson,Sandeep Sharma,2,2,4,0,RR,0.03793103448
SV Samson,Sandeep Sharma,2,2,5,0,RR,0.03793103448
SV Samson,Sandeep Sharma,2,2,6,0,RR,0.03793103448
KL Rahul,Sandeep Sharma,1,1,3,0,RR,0.02218821729
DJ Hooda,Sandeep Sharma,1,3,4,0,RR,0.01123595506
SA Yadav,Sandeep Sharma,1,3,4,0,RR,0.02621722846
RG Sharma,Sandeep Sharma,1,0,2,0,RR,0.03851540616
RG Sharma,Sandeep Sharma,1,2,1,0,RR,0.03851540616
RG Sharma,Sandeep Sharma,1,1,3,0,RR,0.03851540616
RG Sharma,Sandeep Sharma,1,1,6,0,RR,0.03851540616
SS Iyer,Sandeep Sharma,2,0,4,0,RR,0.03094059406
SA Yadav,Sandeep Sharma,1,4,5,0,RR,0.02621722846
SA Yadav,Sandeep Sharma,1,3,3,0,RR,0.02621722846
SA Yadav,Sandeep Sharma,1,2,4,0,RR,0.02621722846
SA Yadav,Sandeep Sharma,1,4,1,0,RR,0.02621722846
RG Sharma,Sandeep Sharma,1,0,4,0,RR,0.03851540616
RG Sharma,Sandeep Sharma,1,1,2,0,RR,0.03851540616
Q de Kock,Sandeep Sharma,1,0,3,0,RR,0.03507404521
Q de Kock,Sandeep Sharma,1,0,4,0,RR,0.03507404521
Q de Kock,Sandeep Sharma,1,0,6,0,RR,0.03507404521
E Lewis,Sandeep Sharma,1,0,5,0,RR,0.04362416107
E Lewis,Sandeep Sharma,1,0,6,0,RR,0.04362416107
UBT Chand,Sandeep Sharma,1,0,6,0,RR,0.06040268456
